gmt_create,predict_type,predict_status,exec_time_seconds,groupId,prompt_length,negative_prompt_length,num_images_per_prompt,num_inference_steps,checkpoint_model_version_id,num_lora
2024-12-01 04:22:36,TXT_2_IMG,FAILED,3.0,G2394,239.0,26.0,1.0,30.0,M0013,0
2024-12-01 04:22:51,TXT_2_IMG,SUCCEED,72.0,G1946,87.0,,4.0,30.0,M0003,1
2024-12-01 04:24:58,TXT_2_IMG,SUCCEED,16.0,G1993,49.0,26.0,1.0,30.0,M0016,0
2024-12-01 04:24:58,TXT_2_IMG,SUCCEED,56.0,G1946,87.0,,4.0,30.0,M0003,1
2024-12-01 04:26:26,TXT_2_IMG,SUCCEED,64.0,G1946,87.0,,4.0,30.0,M0003,1
2024-12-01 04:28:16,TXT_2_IMG,SUCCEED,65.0,G1946,87.0,,4.0,30.0,M0003,1
2024-12-01 04:28:45,TXT_2_IMG,SUCCEED,15.0,G2398,376.0,26.0,1.0,30.0,M0004,0
2024-12-01 04:32:24,TXT_2_IMG,SUCCEED,69.0,G1946,87.0,,4.0,30.0,M0003,1
2024-12-01 04:39:00,TXT_2_IMG,SUCCEED,15.0,G1335,51.0,26.0,1.0,30.0,M0002,0
2024-12-01 04:40:58,TXT_2_IMG,SUCCEED,18.0,G1335,64.0,26.0,1.0,30.0,M0002,0
2024-12-01 04:41:24,TXT_2_IMG,SUCCEED,16.0,G1335,64.0,26.0,4.0,30.0,M0002,0
2024-12-01 04:41:29,TXT_2_IMG,SUCCEED,11.0,G2399,47.0,26.0,1.0,30.0,M0002,0
2024-12-01 04:42:12,TXT_2_IMG,SUCCEED,31.0,G2400,133.0,26.0,1.0,30.0,M0002,0
2024-12-01 04:42:59,TXT_2_IMG,SUCCEED,23.0,G1335,68.0,,8.0,30.0,M0004,0
2024-12-01 04:43:44,TXT_2_IMG,SUCCEED,23.0,G1335,41.0,26.0,4.0,30.0,M0002,0
2024-12-01 04:44:42,TXT_2_IMG,SUCCEED,13.0,G1335,48.0,26.0,4.0,30.0,M0002,0
2024-12-01 04:45:16,TXT_2_IMG,SUCCEED,15.0,G1335,41.0,26.0,4.0,30.0,M0002,0
2024-12-01 04:49:10,TXT_2_IMG,SUCCEED,15.0,G1335,59.0,26.0,4.0,30.0,M0002,0
2024-12-01 04:49:37,TXT_2_IMG,SUCCEED,9.0,G1335,49.0,26.0,4.0,30.0,M0002,0
2024-12-01 04:49:52,TXT_2_IMG,SUCCEED,18.0,G1335,57.0,26.0,4.0,30.0,M0002,0
2024-12-01 04:50:39,TXT_2_IMG,SUCCEED,25.0,G1335,3.0,26.0,1.0,30.0,M0004,0
2024-12-01 05:16:00,TXT_2_IMG,SUCCEED,15.0,G2401,52.0,26.0,1.0,30.0,M0002,0
2024-12-01 05:22:09,TXT_2_IMG,SUCCEED,16.0,G2402,60.0,26.0,1.0,30.0,M0002,0
2024-12-01 06:01:01,TXT_2_IMG,SUCCEED,41.0,G1560,1.0,62.0,1.0,30.0,M0025,0
2024-12-01 06:02:29,TXT_2_IMG,SUCCEED,13.0,G2403,51.0,26.0,1.0,30.0,M0002,0
2024-12-01 06:05:29,IMG_2_IMG,SUCCEED,34.0,G1560,1.0,62.0,1.0,30.0,M0025,0
2024-12-01 06:07:13,IMG_2_IMG,SUCCEED,38.0,G1560,1.0,62.0,1.0,30.0,M0025,0
2024-12-01 06:08:35,IMG_2_IMG,SUCCEED,44.0,G1560,1.0,62.0,1.0,30.0,M0025,0
2024-12-01 06:11:59,INPAINTING,FAILED,29.0,G1560,1.0,62.0,1.0,30.0,M0025,0
2024-12-01 06:12:59,TXT_2_IMG,FAILED,29.0,G1560,1.0,62.0,1.0,30.0,M0025,0
2024-12-01 06:15:23,TXT_2_IMG,FAILED,23.0,G1560,1.0,62.0,1.0,30.0,M0025,0
2024-12-01 06:16:10,TXT_2_IMG,FAILED,28.0,G1560,1.0,62.0,1.0,30.0,M0025,0
2024-12-01 06:18:10,TXT_2_IMG,SUCCEED,17.0,G1560,1.0,26.0,1.0,30.0,M0025,0
2024-12-01 06:19:24,TXT_2_IMG,SUCCEED,39.0,G1560,2.0,26.0,1.0,30.0,M0025,1
2024-12-01 06:21:08,TXT_2_IMG,SUCCEED,39.0,G1560,10.0,132.0,1.0,20.0,M0010,1
2024-12-01 06:22:16,TXT_2_IMG,SUCCEED,47.0,G1560,10.0,132.0,1.0,20.0,M0010,0
2024-12-01 06:23:48,TXT_2_IMG,SUCCEED,20.0,G2404,55.0,26.0,1.0,30.0,M0016,0
2024-12-01 06:55:28,TXT_2_IMG,SUCCEED,47.0,G2360,36.0,26.0,4.0,40.0,M0001,0
2024-12-01 07:00:22,TXT_2_IMG,SUCCEED,14.0,G2405,218.0,26.0,1.0,30.0,M0002,0
2024-12-01 07:13:18,TXT_2_IMG,SUCCEED,16.0,G2406,53.0,26.0,1.0,30.0,M0002,0
2024-12-01 07:14:18,TXT_2_IMG,SUCCEED,16.0,G2406,44.0,26.0,1.0,30.0,M0006,0
2024-12-01 07:14:56,TXT_2_IMG,SUCCEED,24.0,G2406,38.0,26.0,1.0,30.0,M0006,0
2024-12-01 07:15:55,TXT_2_IMG,SUCCEED,16.0,G2406,50.0,26.0,4.0,30.0,M0006,0
2024-12-01 07:16:49,TXT_2_IMG,SUCCEED,16.0,G2406,37.0,26.0,4.0,30.0,M0006,0
2024-12-01 07:17:08,TXT_2_IMG,SUCCEED,12.0,G2406,35.0,26.0,4.0,30.0,M0002,0
2024-12-01 07:29:23,TXT_2_IMG,SUCCEED,28.0,G2360,7.0,26.0,4.0,40.0,M0001,0
2024-12-01 07:31:14,TXT_2_IMG,SUCCEED,41.0,G2360,33.0,26.0,4.0,40.0,M0001,0
2024-12-01 07:32:00,TXT_2_IMG,SUCCEED,12.0,G2406,56.0,26.0,4.0,30.0,M0002,0
2024-12-01 07:34:04,TXT_2_IMG,SUCCEED,39.0,G2360,3.0,26.0,4.0,40.0,M0001,0
2024-12-01 07:35:26,TXT_2_IMG,SUCCEED,35.0,G2360,3.0,26.0,4.0,40.0,M0001,0
2024-12-01 07:37:25,TXT_2_IMG,SUCCEED,30.0,G2360,33.0,26.0,4.0,40.0,M0001,0
2024-12-01 07:37:38,TXT_2_IMG,SUCCEED,14.0,G2407,50.0,26.0,1.0,30.0,M0002,0
2024-12-01 07:38:11,TXT_2_IMG,SUCCEED,8.0,G2407,56.0,26.0,1.0,30.0,M0002,0
2024-12-01 07:38:44,TXT_2_IMG,SUCCEED,18.0,G2407,68.0,26.0,1.0,30.0,M0002,0
2024-12-01 07:41:36,TXT_2_IMG,SUCCEED,32.0,G2360,33.0,26.0,4.0,40.0,M0001,0
2024-12-01 07:42:32,TXT_2_IMG,SUCCEED,25.0,G2360,86.0,26.0,4.0,40.0,M0001,0
2024-12-01 07:43:20,TXT_2_IMG,SUCCEED,22.0,G2360,44.0,26.0,4.0,40.0,M0001,0
2024-12-01 07:44:08,TXT_2_IMG,SUCCEED,28.0,G2360,7.0,26.0,4.0,40.0,M0001,0
2024-12-01 07:45:21,TXT_2_IMG,SUCCEED,21.0,G2360,5.0,26.0,4.0,40.0,M0001,0
2024-12-01 07:45:57,TXT_2_IMG,SUCCEED,18.0,G2360,8.0,26.0,4.0,40.0,M0001,0
2024-12-01 07:46:39,TXT_2_IMG,SUCCEED,33.0,G2360,2.0,26.0,4.0,40.0,M0001,0
2024-12-01 07:48:37,TXT_2_IMG,SUCCEED,27.0,G2360,2.0,26.0,4.0,40.0,M0001,0
2024-12-01 07:53:51,TXT_2_IMG,SUCCEED,19.0,G2408,54.0,26.0,2.0,30.0,M0002,0
2024-12-01 16:28:37,TXT_2_IMG,SUCCEED,33.0,G2409,51.0,26.0,1.0,30.0,M0002,0
2024-12-01 16:34:19,TXT_2_IMG,SUCCEED,26.0,G2410,57.0,26.0,1.0,30.0,M0002,0
2024-12-01 16:36:23,TXT_2_IMG,SUCCEED,17.0,G2411,65.0,26.0,1.0,30.0,M0002,0
2024-12-01 16:37:07,TXT_2_IMG,SUCCEED,31.0,G2411,26.0,26.0,1.0,30.0,M0004,0
2024-12-01 16:46:06,IMG_2_IMG,SUCCEED,24.0,G2322,1.0,26.0,1.0,30.0,M0004,0
2024-12-01 16:47:16,IMG_2_IMG,SUCCEED,27.0,G2322,29.0,26.0,4.0,30.0,M0004,0
2024-12-01 16:49:47,TXT_2_IMG,SUCCEED,30.0,G1310,73.0,26.0,1.0,30.0,M0002,0
2024-12-01 16:56:26,TXT_2_IMG,SUCCEED,31.0,G2237,64.0,26.0,1.0,30.0,M0002,0
2024-12-01 16:56:33,TXT_2_IMG,SUCCEED,30.0,G2412,46.0,26.0,4.0,30.0,M0014,0
2024-12-01 16:56:43,TXT_2_IMG,SUCCEED,29.0,G1898,63.0,26.0,1.0,30.0,M0004,0
2024-12-01 16:57:22,TXT_2_IMG,SUCCEED,20.0,G2237,72.0,26.0,1.0,30.0,M0002,0
2024-12-01 16:58:08,IMG_2_IMG,SUCCEED,26.0,G2413,22.0,28.0,1.0,30.0,M0004,0
2024-12-01 16:58:23,TXT_2_IMG,SUCCEED,17.0,G2237,72.0,26.0,1.0,30.0,M0002,0
2024-12-01 16:58:31,TXT_2_IMG,SUCCEED,30.0,G2412,76.0,26.0,4.0,30.0,M0010,0
2024-12-01 17:01:28,TXT_2_IMG,SUCCEED,86.0,G2011,27.0,,1.0,30.0,M0003,1
2024-12-01 17:02:34,TXT_2_IMG,SUCCEED,11.0,G2414,52.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:03:02,TXT_2_IMG,SUCCEED,13.0,G2414,55.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:03:52,TXT_2_IMG,SUCCEED,28.0,G2414,44.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:04:13,TXT_2_IMG,SUCCEED,49.0,G1914,26.0,,1.0,30.0,M0001,1
2024-12-01 17:04:35,TXT_2_IMG,SUCCEED,18.0,G2415,44.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:05:12,TXT_2_IMG,SUCCEED,29.0,G2416,52.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:05:19,TXT_2_IMG,SUCCEED,34.0,G2414,50.0,26.0,8.0,30.0,M0002,0
2024-12-01 17:05:54,TXT_2_IMG,SUCCEED,18.0,G1998,61.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:05:55,TXT_2_IMG,SUCCEED,59.0,G1914,33.0,,4.0,30.0,M0001,1
2024-12-01 17:05:55,TXT_2_IMG,SUCCEED,23.0,G2417,66.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:06:46,TXT_2_IMG,SUCCEED,11.0,G2418,62.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:06:47,TXT_2_IMG,SUCCEED,19.0,G2417,66.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:07:13,TXT_2_IMG,SUCCEED,17.0,G2419,56.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:07:37,TXT_2_IMG,SUCCEED,32.0,G2419,56.0,26.0,4.0,30.0,M0002,0
2024-12-01 17:07:40,TXT_2_IMG,SUCCEED,14.0,G2417,58.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:07:41,TXT_2_IMG,SUCCEED,79.0,G2011,29.0,,1.0,30.0,M0003,1
2024-12-01 17:08:07,TXT_2_IMG,SUCCEED,11.0,G2417,55.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:08:29,TXT_2_IMG,SUCCEED,73.0,G2011,19.0,,1.0,30.0,M0003,1
2024-12-01 17:09:50,TXT_2_IMG,SUCCEED,68.0,G2420,23.0,,1.0,30.0,M0003,1
2024-12-01 17:10:46,TXT_2_IMG,SUCCEED,85.0,G2011,28.0,,1.0,30.0,M0003,1
2024-12-01 17:10:48,TXT_2_IMG,SUCCEED,50.0,G1914,33.0,,4.0,30.0,M0001,1
2024-12-01 17:12:46,TXT_2_IMG,SUCCEED,46.0,G1914,33.0,,4.0,30.0,M0001,1
2024-12-01 17:13:27,TXT_2_IMG,SUCCEED,80.0,G2420,20.0,,1.0,30.0,M0003,1
2024-12-01 17:13:45,TXT_2_IMG,SUCCEED,20.0,G2421,48.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:14:22,TXT_2_IMG,SUCCEED,68.0,G2011,26.0,,1.0,30.0,M0003,1
2024-12-01 17:14:46,TXT_2_IMG,SUCCEED,20.0,G2421,53.0,26.0,1.0,30.0,M0010,0
2024-12-01 17:14:51,TXT_2_IMG,SUCCEED,87.0,G2011,28.0,,4.0,30.0,M0003,1
2024-12-01 17:15:27,TXT_2_IMG,SUCCEED,15.0,G2421,49.0,26.0,1.0,30.0,M0010,0
2024-12-01 17:17:36,TXT_2_IMG,SUCCEED,8.0,G2422,43.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:17:40,TXT_2_IMG,SUCCEED,16.0,G2423,56.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:18:07,TXT_2_IMG,SUCCEED,40.0,G2424,42.0,26.0,8.0,30.0,M0011,0
2024-12-01 17:18:22,TXT_2_IMG,SUCCEED,70.0,G2420,17.0,,1.0,30.0,M0003,1
2024-12-01 17:18:33,TXT_2_IMG,SUCCEED,14.0,G2422,43.0,26.0,2.0,30.0,M0002,0
2024-12-01 17:18:35,TXT_2_IMG,SUCCEED,15.0,G2425,74.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:18:45,TXT_2_IMG,SUCCEED,29.0,G2423,5.0,26.0,1.0,30.0,M0004,0
2024-12-01 17:19:01,TXT_2_IMG,SUCCEED,16.0,G2426,79.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:19:42,TXT_2_IMG,SUCCEED,17.0,G2423,56.0,26.0,8.0,30.0,M0002,0
2024-12-01 17:20:10,TXT_2_IMG,SUCCEED,16.0,G2425,84.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:20:25,TXT_2_IMG,SUCCEED,22.0,G2414,51.0,26.0,8.0,30.0,M0002,0
2024-12-01 17:20:32,TXT_2_IMG,SUCCEED,15.0,G2426,78.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:20:34,TXT_2_IMG,SUCCEED,7.0,G2423,45.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:20:54,TXT_2_IMG,SUCCEED,17.0,G2426,45.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:21:09,TXT_2_IMG,SUCCEED,24.0,G2427,65.0,26.0,1.0,30.0,M0010,0
2024-12-01 17:21:10,TXT_2_IMG,SUCCEED,19.0,G2423,56.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:21:28,TXT_2_IMG,SUCCEED,23.0,G2428,71.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:21:42,TXT_2_IMG,SUCCEED,15.0,G2426,50.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:21:59,TXT_2_IMG,SUCCEED,10.0,G2423,49.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:22:03,TXT_2_IMG,SUCCEED,57.0,G2011,211.0,,1.0,30.0,M0003,1
2024-12-01 17:22:23,TXT_2_IMG,SUCCEED,16.0,G2426,50.0,26.0,4.0,30.0,M0002,0
2024-12-01 17:22:49,TXT_2_IMG,SUCCEED,14.0,G2423,48.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:23:15,TXT_2_IMG,SUCCEED,9.0,G2423,48.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:23:27,TXT_2_IMG,SUCCEED,49.0,G1914,33.0,,4.0,30.0,M0001,1
2024-12-01 17:23:52,TXT_2_IMG,SUCCEED,24.0,G2423,50.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:24:32,TXT_2_IMG,SUCCEED,14.0,G2426,39.0,26.0,4.0,30.0,M0002,0
2024-12-01 17:24:42,TXT_2_IMG,SUCCEED,22.0,G2423,64.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:24:58,TXT_2_IMG,SUCCEED,18.0,G2429,47.0,26.0,1.0,30.0,M0010,0
2024-12-01 17:25:21,TXT_2_IMG,SUCCEED,91.0,G2011,20.0,,1.0,30.0,M0003,1
2024-12-01 17:25:28,TXT_2_IMG,SUCCEED,12.0,G2423,58.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:25:28,TXT_2_IMG,SUCCEED,18.0,G2426,32.0,26.0,4.0,30.0,M0002,0
2024-12-01 17:25:31,TXT_2_IMG,SUCCEED,81.0,G2011,199.0,,4.0,30.0,M0003,1
2024-12-01 17:25:32,TXT_2_IMG,SUCCEED,17.0,G2429,66.0,26.0,1.0,30.0,M0010,0
2024-12-01 17:25:56,TXT_2_IMG,SUCCEED,59.0,G1914,36.0,,4.0,30.0,M0001,1
2024-12-01 17:26:13,TXT_2_IMG,SUCCEED,12.0,G2426,43.0,26.0,4.0,30.0,M0002,0
2024-12-01 17:26:14,TXT_2_IMG,SUCCEED,26.0,G2429,86.0,26.0,1.0,30.0,M0000,0
2024-12-01 17:26:27,TXT_2_IMG,SUCCEED,13.0,G2423,64.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:27:07,TXT_2_IMG,SUCCEED,25.0,G2429,43.0,26.0,1.0,30.0,M0010,0
2024-12-01 17:27:11,TXT_2_IMG,SUCCEED,36.0,G1914,29.0,,4.0,30.0,M0001,1
2024-12-01 17:27:11,TXT_2_IMG,SUCCEED,15.0,G2426,62.0,26.0,4.0,30.0,M0002,0
2024-12-01 17:27:21,TXT_2_IMG,SUCCEED,17.0,G2423,53.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:27:44,TXT_2_IMG,SUCCEED,18.0,G2426,49.0,26.0,4.0,30.0,M0002,0
2024-12-01 17:27:53,TXT_2_IMG,SUCCEED,15.0,G2429,43.0,26.0,1.0,30.0,M0010,0
2024-12-01 17:28:02,TXT_2_IMG,SUCCEED,51.0,G1914,29.0,,4.0,30.0,M0001,1
2024-12-01 17:28:33,TXT_2_IMG,SUCCEED,14.0,G2423,53.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:28:53,TXT_2_IMG,SUCCEED,18.0,G2426,43.0,26.0,8.0,30.0,M0002,0
2024-12-01 17:29:09,TXT_2_IMG,SUCCEED,17.0,G2423,56.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:29:36,TXT_2_IMG,SUCCEED,8.0,G2429,39.0,26.0,1.0,30.0,M0010,0
2024-12-01 17:29:45,TXT_2_IMG,SUCCEED,20.0,G2423,71.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:30:03,TXT_2_IMG,SUCCEED,23.0,G2430,77.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:30:21,TXT_2_IMG,SUCCEED,15.0,G2423,58.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:30:49,TXT_2_IMG,SUCCEED,23.0,G2423,58.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:31:05,TXT_2_IMG,SUCCEED,13.0,G2431,52.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:31:17,TXT_2_IMG,SUCCEED,38.0,G1914,29.0,,4.0,30.0,M0001,1
2024-12-01 17:31:24,TXT_2_IMG,SUCCEED,12.0,G2423,63.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:31:49,TXT_2_IMG,SUCCEED,15.0,G2430,65.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:32:02,TXT_2_IMG,SUCCEED,29.0,G2432,251.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:32:37,TXT_2_IMG,SUCCEED,84.0,G1914,28.0,,1.0,30.0,M0003,1
2024-12-01 17:33:01,TXT_2_IMG,SUCCEED,27.0,G0543,42.0,,4.0,30.0,M0054,1
2024-12-01 17:34:29,TXT_2_IMG,SUCCEED,30.0,G0543,37.0,26.0,4.0,30.0,M0054,1
2024-12-01 17:35:23,TXT_2_IMG,SUCCEED,24.0,G2433,76.0,26.0,4.0,30.0,M0002,0
2024-12-01 17:36:28,TXT_2_IMG,SUCCEED,25.0,G2434,106.0,26.0,1.0,30.0,M0004,0
2024-12-01 17:36:43,TXT_2_IMG,SUCCEED,55.0,G1914,28.0,,4.0,30.0,M0003,1
2024-12-01 17:37:09,TXT_2_IMG,SUCCEED,26.0,G0543,11.0,26.0,4.0,30.0,M0004,1
2024-12-01 17:38:05,TXT_2_IMG,SUCCEED,15.0,G2435,48.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:38:06,TXT_2_IMG,SUCCEED,50.0,G1914,28.0,,4.0,30.0,M0003,1
2024-12-01 17:38:24,TXT_2_IMG,SUCCEED,14.0,G2436,90.0,26.0,1.0,30.0,M0000,0
2024-12-01 17:38:32,TXT_2_IMG,SUCCEED,21.0,G0543,8.0,26.0,4.0,30.0,M0004,1
2024-12-01 17:38:42,TXT_2_IMG,SUCCEED,38.0,G2437,2.0,26.0,1.0,40.0,M0001,0
2024-12-01 17:39:08,TXT_2_IMG,SUCCEED,24.0,G2436,88.0,26.0,1.0,30.0,M0000,0
2024-12-01 17:40:20,TXT_2_IMG,SUCCEED,39.0,G2437,4.0,26.0,1.0,40.0,M0001,0
2024-12-01 17:41:40,TXT_2_IMG,SUCCEED,20.0,G2438,53.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:42:30,TXT_2_IMG,SUCCEED,12.0,G2438,53.0,28.0,1.0,30.0,M0002,0
2024-12-01 17:43:15,TXT_2_IMG,SUCCEED,24.0,G2439,45.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:44:37,TXT_2_IMG,SUCCEED,14.0,G2423,63.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:45:09,TXT_2_IMG,SUCCEED,69.0,G0146,59.0,,8.0,30.0,M0003,1
2024-12-01 17:45:36,TXT_2_IMG,SUCCEED,18.0,G2423,52.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:46:01,TXT_2_IMG,SUCCEED,17.0,G2423,52.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:46:31,TXT_2_IMG,SUCCEED,11.0,G2440,58.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:46:49,TXT_2_IMG,SUCCEED,59.0,G2011,23.0,,1.0,30.0,M0003,1
2024-12-01 17:47:51,TXT_2_IMG,SUCCEED,24.0,G2441,31.0,26.0,1.0,30.0,M0004,0
2024-12-01 17:47:58,IMG_2_IMG,SUCCEED,17.0,G2442,13.0,,1.0,30.0,M0004,0
2024-12-01 17:48:51,TXT_2_IMG,SUCCEED,24.0,G2443,68.0,,1.0,30.0,M0004,0
2024-12-01 17:49:17,TXT_2_IMG,SUCCEED,16.0,G2444,55.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:49:24,TXT_2_IMG,SUCCEED,63.0,G2011,209.0,,4.0,30.0,M0003,1
2024-12-01 17:49:47,TXT_2_IMG,SUCCEED,19.0,G2443,68.0,,1.0,30.0,M0004,0
2024-12-01 17:49:51,TXT_2_IMG,SUCCEED,18.0,G2444,44.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:50:18,TXT_2_IMG,SUCCEED,24.0,G2444,58.0,26.0,4.0,30.0,M0000,0
2024-12-01 17:50:35,TXT_2_IMG,SUCCEED,19.0,G2440,62.0,26.0,1.0,30.0,M0016,0
2024-12-01 17:50:56,TXT_2_IMG,SUCCEED,16.0,G2445,58.0,26.0,4.0,30.0,M0002,0
2024-12-01 17:51:14,TXT_2_IMG,SUCCEED,71.0,G0146,59.0,,8.0,30.0,M0003,1
2024-12-01 17:51:15,TXT_2_IMG,SUCCEED,27.0,G2444,50.0,26.0,4.0,30.0,M0000,0
2024-12-01 17:52:01,TXT_2_IMG,SUCCEED,12.0,G2445,40.0,26.0,2.0,30.0,M0002,0
2024-12-01 17:52:16,TXT_2_IMG,SUCCEED,21.0,G2444,76.0,26.0,1.0,30.0,M0000,0
2024-12-01 17:53:09,TXT_2_IMG,SUCCEED,22.0,G2444,85.0,26.0,4.0,30.0,M0000,0
2024-12-01 17:54:51,TXT_2_IMG,SUCCEED,67.0,G0146,60.0,,8.0,30.0,M0003,1
2024-12-01 17:55:10,IMG_2_IMG,SUCCEED,18.0,G2444,9.0,26.0,4.0,30.0,M0000,0
2024-12-01 17:55:59,TXT_2_IMG,SUCCEED,23.0,G2446,43.0,26.0,1.0,30.0,M0014,0
2024-12-01 17:56:06,IMG_2_IMG,SUCCEED,22.0,G2444,9.0,26.0,4.0,30.0,M0000,0
2024-12-01 17:56:33,IMG_2_IMG,SUCCEED,22.0,G2444,4.0,26.0,4.0,30.0,M0000,0
2024-12-01 17:56:34,TXT_2_IMG,SUCCEED,66.0,G0146,38.0,,8.0,30.0,M0003,1
2024-12-01 17:57:27,IMG_2_IMG,SUCCEED,22.0,G2444,6.0,26.0,4.0,30.0,M0000,1
2024-12-01 17:57:37,TXT_2_IMG,SUCCEED,21.0,G2447,61.0,26.0,1.0,30.0,M0002,0
2024-12-01 17:57:46,TXT_2_IMG,SUCCEED,66.0,G2011,211.0,,8.0,30.0,M0003,1
2024-12-01 17:58:17,IMG_2_IMG,SUCCEED,29.0,G2444,9.0,26.0,4.0,30.0,M0000,1
2024-12-01 17:59:07,IMG_2_IMG,SUCCEED,20.0,G2444,9.0,26.0,4.0,30.0,M0000,1
2024-12-01 18:00:20,TXT_2_IMG,SUCCEED,20.0,G2448,46.0,26.0,8.0,30.0,M0002,0
2024-12-01 18:01:29,TXT_2_IMG,SUCCEED,19.0,G2449,52.0,26.0,1.0,30.0,M0002,0
2024-12-01 18:01:43,TXT_2_IMG,SUCCEED,14.0,G2450,60.0,26.0,1.0,30.0,M0002,0
2024-12-01 18:02:23,TXT_2_IMG,SUCCEED,13.0,G2450,42.0,26.0,1.0,30.0,M0002,0
2024-12-01 18:02:23,TXT_2_IMG,SUCCEED,13.0,G2449,49.0,26.0,1.0,30.0,M0002,0
2024-12-01 18:02:40,TXT_2_IMG,SUCCEED,18.0,G2451,102.0,26.0,1.0,30.0,M0002,0
2024-12-01 18:03:18,TXT_2_IMG,SUCCEED,50.0,G0146,38.0,,8.0,30.0,M0003,1
2024-12-01 18:03:28,TXT_2_IMG,SUCCEED,17.0,G2452,47.0,26.0,1.0,30.0,M0002,0
2024-12-01 18:03:36,TXT_2_IMG,SUCCEED,23.0,G2451,488.0,26.0,1.0,30.0,M0004,0
2024-12-01 18:04:28,TXT_2_IMG,SUCCEED,18.0,G2451,201.0,26.0,1.0,30.0,M0004,0
2024-12-01 18:04:56,TXT_2_IMG,SUCCEED,48.0,G0146,62.0,,8.0,30.0,M0003,1
2024-12-01 18:04:58,TXT_2_IMG,SUCCEED,42.0,G2392,53.0,26.0,2.0,30.0,M0011,0
2024-12-01 18:05:24,TXT_2_IMG,SUCCEED,34.0,G2392,53.0,26.0,2.0,30.0,M0011,0
2024-12-01 18:05:24,TXT_2_IMG,SUCCEED,55.0,G2011,19.0,,1.0,30.0,M0003,1
2024-12-01 18:06:20,TXT_2_IMG,SUCCEED,61.0,G2011,161.0,,1.0,30.0,M0003,1
2024-12-01 18:06:31,TXT_2_IMG,SUCCEED,47.0,G2453,5.0,26.0,4.0,40.0,M0001,0
2024-12-01 18:06:35,TXT_2_IMG,SUCCEED,16.0,G2454,62.0,26.0,1.0,30.0,M0002,0
2024-12-01 18:07:21,TXT_2_IMG,SUCCEED,55.0,G0146,64.0,,8.0,30.0,M0003,1
2024-12-01 18:07:26,TXT_2_IMG,SUCCEED,19.0,G2454,65.0,26.0,1.0,30.0,M0002,0
2024-12-01 18:07:36,TXT_2_IMG,SUCCEED,25.0,G2451,201.0,26.0,4.0,30.0,M0004,0
2024-12-01 18:07:54,TXT_2_IMG,SUCCEED,55.0,G2453,18.0,26.0,4.0,40.0,M0001,0
2024-12-01 18:08:06,TXT_2_IMG,SUCCEED,22.0,G2454,60.0,26.0,1.0,30.0,M0002,0
